pg-single	standard	long-history	d6_embedded_jsonb	growth	small	3	1	-history-multiplier 8 -cycles 3 -batch 1000 -duration 1s
pg-single	standard	hot0-rate250	d4_rollup_trigger	arrival	small	3	1	-strategy forupdate -read-workers 4 -write-workers 32 -arrival-rate 250 -hot-probability 0 -hot-donors 10 -duration 20s
pg-single	standard	hot0-rate250	d5_rollup_app	arrival	small	3	2	-strategy forupdate -read-workers 4 -write-workers 32 -arrival-rate 250 -hot-probability 0 -hot-donors 10 -duration 20s
pg-single	standard	hot0-rate250	d16_sum_rollup	arrival	small	3	3	-strategy forupdate -read-workers 4 -write-workers 32 -arrival-rate 250 -hot-probability 0 -hot-donors 10 -duration 20s
pg-single	standard	hot0-rate2500	d4_rollup_trigger	arrival	small	3	1	-strategy forupdate -read-workers 4 -write-workers 32 -arrival-rate 2500 -hot-probability 0 -hot-donors 10 -duration 20s
pg-single	standard	hot0-rate2500	d5_rollup_app	arrival	small	3	2	-strategy forupdate -read-workers 4 -write-workers 32 -arrival-rate 2500 -hot-probability 0 -hot-donors 10 -duration 20s
pg-single	standard	hot0-rate2500	d16_sum_rollup	arrival	small	3	3	-strategy forupdate -read-workers 4 -write-workers 32 -arrival-rate 2500 -hot-probability 0 -hot-donors 10 -duration 20s
pg-single	standard	hot0.9-rate250	d4_rollup_trigger	arrival	small	3	1	-strategy forupdate -read-workers 4 -write-workers 32 -arrival-rate 250 -hot-probability 0.9 -hot-donors 10 -duration 20s
pg-single	standard	hot0.9-rate250	d5_rollup_app	arrival	small	3	2	-strategy forupdate -read-workers 4 -write-workers 32 -arrival-rate 250 -hot-probability 0.9 -hot-donors 10 -duration 20s
pg-single	standard	hot0.9-rate250	d16_sum_rollup	arrival	small	3	3	-strategy forupdate -read-workers 4 -write-workers 32 -arrival-rate 250 -hot-probability 0.9 -hot-donors 10 -duration 20s
pg-single	standard	hot0.9-rate2500	d4_rollup_trigger	arrival	small	3	1	-strategy forupdate -read-workers 4 -write-workers 32 -arrival-rate 2500 -hot-probability 0.9 -hot-donors 10 -duration 20s
pg-single	standard	hot0.9-rate2500	d5_rollup_app	arrival	small	3	2	-strategy forupdate -read-workers 4 -write-workers 32 -arrival-rate 2500 -hot-probability 0.9 -hot-donors 10 -duration 20s
pg-single	standard	hot0.9-rate2500	d16_sum_rollup	arrival	small	3	3	-strategy forupdate -read-workers 4 -write-workers 32 -arrival-rate 2500 -hot-probability 0.9 -hot-donors 10 -duration 20s
pg-single	standard	extrema-update	d4_rollup_trigger	writes	small	3	1	-write-ops update -duration 15s
pg-single	standard	extrema-delete	d4_rollup_trigger	writes	small	3	1	-write-ops delete -duration 15s
pg-single	standard	extrema-update	d16_sum_rollup	writes	small	3	1	-write-ops update -duration 15s
pg-single	standard	extrema-delete	d16_sum_rollup	writes	small	3	1	-write-ops delete -duration 15s
yb-cluster3	standard	fk-erasure	d3_flattened_fk	writes	medium	1	1	-write-ops delete_person -duration 120s
yb-cluster3	standard	fk-erasure	d8_flattened_nofk	writes	medium	1	2	-write-ops delete_person -duration 120s
yb-cluster3	standard	cache-race	d9_embedded_hybrid	arrival	small	1	1	-read-mix portal -arrival-rate 250 -hot-probability 0.9 -hot-donors 1 -write-workers 32 -duration 30s
yb-cluster3	standard	cache-update	d9_embedded_hybrid	writes	small	1	1	-write-ops update -duration 15s
yb-cluster3	standard	cache-delete	d9_embedded_hybrid	writes	small	1	1	-write-ops delete -duration 15s
yb-cluster3	standard	cache-race	d10_embedded_hybrid_locked	arrival	small	1	2	-read-mix portal -arrival-rate 250 -hot-probability 0.9 -hot-donors 1 -write-workers 32 -duration 30s
yb-cluster3	standard	cache-update	d10_embedded_hybrid_locked	writes	small	1	2	-write-ops update -duration 15s
yb-cluster3	standard	cache-delete	d10_embedded_hybrid_locked	writes	small	1	2	-write-ops delete -duration 15s
yb-cluster3	standard	equal-total	d3_flattened_fk	reads	small	1	1	-targeted
yb-cluster3	standard	equal-total	d3_flattened_fk	writes	small	1	1	-write-ops insert -duration 30s
yb-cluster3	standard	equal-total-arrival	d3_flattened_fk	arrival	small	1	1	-arrival-rate 500 -duration 30s
yb-cluster3	standard	local-node-stop	d3_flattened_fk	arrival	small	1	1	-arrival-rate 100 -duration 30s
yb-cluster3	standard	fk-erasure	d8_flattened_nofk	writes	medium	2	1	-write-ops delete_person -duration 120s
yb-cluster3	standard	fk-erasure	d3_flattened_fk	writes	medium	2	2	-write-ops delete_person -duration 120s
yb-cluster3	standard	cache-race	d10_embedded_hybrid_locked	arrival	small	2	1	-read-mix portal -arrival-rate 250 -hot-probability 0.9 -hot-donors 1 -write-workers 32 -duration 30s
yb-cluster3	standard	cache-update	d10_embedded_hybrid_locked	writes	small	2	1	-write-ops update -duration 15s
yb-cluster3	standard	cache-delete	d10_embedded_hybrid_locked	writes	small	2	1	-write-ops delete -duration 15s
yb-cluster3	standard	cache-race	d9_embedded_hybrid	arrival	small	2	2	-read-mix portal -arrival-rate 250 -hot-probability 0.9 -hot-donors 1 -write-workers 32 -duration 30s
yb-cluster3	standard	cache-update	d9_embedded_hybrid	writes	small	2	2	-write-ops update -duration 15s
yb-cluster3	standard	cache-delete	d9_embedded_hybrid	writes	small	2	2	-write-ops delete -duration 15s
yb-cluster3	standard	equal-total	d3_flattened_fk	reads	small	2	1	-targeted
yb-cluster3	standard	equal-total	d3_flattened_fk	writes	small	2	1	-write-ops insert -duration 30s
yb-cluster3	standard	equal-total-arrival	d3_flattened_fk	arrival	small	2	1	-arrival-rate 500 -duration 30s
yb-cluster3	standard	local-node-stop	d3_flattened_fk	arrival	small	2	1	-arrival-rate 100 -duration 30s
yb-cluster3	standard	fk-erasure	d3_flattened_fk	writes	medium	3	1	-write-ops delete_person -duration 120s
yb-cluster3	standard	fk-erasure	d8_flattened_nofk	writes	medium	3	2	-write-ops delete_person -duration 120s
yb-cluster3	standard	cache-race	d9_embedded_hybrid	arrival	small	3	1	-read-mix portal -arrival-rate 250 -hot-probability 0.9 -hot-donors 1 -write-workers 32 -duration 30s
yb-cluster3	standard	cache-update	d9_embedded_hybrid	writes	small	3	1	-write-ops update -duration 15s
yb-cluster3	standard	cache-delete	d9_embedded_hybrid	writes	small	3	1	-write-ops delete -duration 15s
yb-cluster3	standard	cache-race	d10_embedded_hybrid_locked	arrival	small	3	2	-read-mix portal -arrival-rate 250 -hot-probability 0.9 -hot-donors 1 -write-workers 32 -duration 30s
yb-cluster3	standard	cache-update	d10_embedded_hybrid_locked	writes	small	3	2	-write-ops update -duration 15s
yb-cluster3	standard	cache-delete	d10_embedded_hybrid_locked	writes	small	3	2	-write-ops delete -duration 15s
yb-cluster3	standard	equal-total	d3_flattened_fk	reads	small	3	1	-targeted
yb-cluster3	standard	equal-total	d3_flattened_fk	writes	small	3	1	-write-ops insert -duration 30s
yb-cluster3	standard	equal-total-arrival	d3_flattened_fk	arrival	small	3	1	-arrival-rate 500 -duration 30s
yb-cluster3	standard	local-node-stop	d3_flattened_fk	arrival	small	3	1	-arrival-rate 100 -duration 30s
yb-single	large	equal-total	d3_flattened_fk	reads	small	1	1	-targeted
yb-single	large	equal-total	d3_flattened_fk	writes	small	1	1	-write-ops insert -duration 30s
yb-single	large	equal-total-arrival	d3_flattened_fk	arrival	small	1	1	-arrival-rate 500 -duration 30s
yb-single	large	equal-total	d3_flattened_fk	reads	small	2	1	-targeted
yb-single	large	equal-total	d3_flattened_fk	writes	small	2	1	-write-ops insert -duration 30s
yb-single	large	equal-total-arrival	d3_flattened_fk	arrival	small	2	1	-arrival-rate 500 -duration 30s
yb-single	large	equal-total	d3_flattened_fk	reads	small	3	1	-targeted
yb-single	large	equal-total	d3_flattened_fk	writes	small	3	1	-write-ops insert -duration 30s
yb-single	large	equal-total-arrival	d3_flattened_fk	arrival	small	3	1	-arrival-rate 500 -duration 30s
yb-single	standard	fk-insert	d3_flattened_fk	writes	small	1	1	-write-ops insert -duration 30s
yb-single	standard	fk-insert	d8_flattened_nofk	writes	small	1	2	-write-ops insert -duration 30s
yb-single	standard	cache-race	d9_embedded_hybrid	arrival	small	1	1	-read-mix portal -arrival-rate 250 -hot-probability 0.9 -hot-donors 1 -write-workers 32 -duration 30s
yb-single	standard	cache-update	d9_embedded_hybrid	writes	small	1	1	-write-ops update -duration 15s
yb-single	standard	cache-delete	d9_embedded_hybrid	writes	small	1	1	-write-ops delete -duration 15s
yb-single	standard	cache-race	d10_embedded_hybrid_locked	arrival	small	1	2	-read-mix portal -arrival-rate 250 -hot-probability 0.9 -hot-donors 1 -write-workers 32 -duration 30s
yb-single	standard	cache-update	d10_embedded_hybrid_locked	writes	small	1	2	-write-ops update -duration 15s
yb-single	standard	cache-delete	d10_embedded_hybrid_locked	writes	small	1	2	-write-ops delete -duration 15s
yb-single	standard	fk-insert	d8_flattened_nofk	writes	small	2	1	-write-ops insert -duration 30s
yb-single	standard	fk-insert	d3_flattened_fk	writes	small	2	2	-write-ops insert -duration 30s
yb-single	standard	cache-race	d10_embedded_hybrid_locked	arrival	small	2	1	-read-mix portal -arrival-rate 250 -hot-probability 0.9 -hot-donors 1 -write-workers 32 -duration 30s
yb-single	standard	cache-update	d10_embedded_hybrid_locked	writes	small	2	1	-write-ops update -duration 15s
yb-single	standard	cache-delete	d10_embedded_hybrid_locked	writes	small	2	1	-write-ops delete -duration 15s
yb-single	standard	cache-race	d9_embedded_hybrid	arrival	small	2	2	-read-mix portal -arrival-rate 250 -hot-probability 0.9 -hot-donors 1 -write-workers 32 -duration 30s
yb-single	standard	cache-update	d9_embedded_hybrid	writes	small	2	2	-write-ops update -duration 15s
yb-single	standard	cache-delete	d9_embedded_hybrid	writes	small	2	2	-write-ops delete -duration 15s
yb-single	standard	fk-insert	d3_flattened_fk	writes	small	3	1	-write-ops insert -duration 30s
yb-single	standard	fk-insert	d8_flattened_nofk	writes	small	3	2	-write-ops insert -duration 30s
yb-single	standard	cache-race	d9_embedded_hybrid	arrival	small	3	1	-read-mix portal -arrival-rate 250 -hot-probability 0.9 -hot-donors 1 -write-workers 32 -duration 30s
yb-single	standard	cache-update	d9_embedded_hybrid	writes	small	3	1	-write-ops update -duration 15s
yb-single	standard	cache-delete	d9_embedded_hybrid	writes	small	3	1	-write-ops delete -duration 15s
yb-single	standard	cache-race	d10_embedded_hybrid_locked	arrival	small	3	2	-read-mix portal -arrival-rate 250 -hot-probability 0.9 -hot-donors 1 -write-workers 32 -duration 30s
yb-single	standard	cache-update	d10_embedded_hybrid_locked	writes	small	3	2	-write-ops update -duration 15s
yb-single	standard	cache-delete	d10_embedded_hybrid_locked	writes	small	3	2	-write-ops delete -duration 15s
