pg-single	constrained	memory-pressure-control	d3_flattened_fk	growth	medium	1	1	-history-multiplier 2 -cycles 3 -batch 1000 -duration 1s
pg-single	constrained	memory-pressure-control	d6_embedded_jsonb	growth	medium	1	1	-history-multiplier 2 -cycles 3 -batch 1000 -duration 1s
pg-single	constrained	memory-pressure-control	d6_embedded_jsonb	growth	medium	2	1	-history-multiplier 2 -cycles 3 -batch 1000 -duration 1s
pg-single	constrained	memory-pressure-control	d3_flattened_fk	growth	medium	2	1	-history-multiplier 2 -cycles 3 -batch 1000 -duration 1s
pg-single	constrained	memory-pressure-control	d3_flattened_fk	growth	medium	3	1	-history-multiplier 2 -cycles 3 -batch 1000 -duration 1s
pg-single	constrained	memory-pressure-control	d6_embedded_jsonb	growth	medium	3	1	-history-multiplier 2 -cycles 3 -batch 1000 -duration 1s
pg-single	standard	memory-control	d3_flattened_fk	growth	medium	1	1	-history-multiplier 2 -cycles 3 -batch 1000 -duration 1s
pg-single	standard	memory-control	d6_embedded_jsonb	growth	medium	1	1	-history-multiplier 2 -cycles 3 -batch 1000 -duration 1s
pg-single	standard	memory-control	d6_embedded_jsonb	growth	medium	2	1	-history-multiplier 2 -cycles 3 -batch 1000 -duration 1s
pg-single	standard	memory-control	d3_flattened_fk	growth	medium	2	1	-history-multiplier 2 -cycles 3 -batch 1000 -duration 1s
pg-single	standard	memory-control	d3_flattened_fk	growth	medium	3	1	-history-multiplier 2 -cycles 3 -batch 1000 -duration 1s
pg-single	standard	memory-control	d6_embedded_jsonb	growth	medium	3	1	-history-multiplier 2 -cycles 3 -batch 1000 -duration 1s
