pg-single	standard	blended-small	d2_normalized_indexed	arrival	small	2	2	-arrival-rate 500 -duration 15s
pg-single	standard	vacuum-small	d15_sum_covering	reads	small	2	1	-preparation vacuum -targeted
pg-single	standard	insert-small	d15_sum_covering	writes	small	2	1	-write-ops insert
pg-single	standard	vacuum-small	d14_sum_plain	reads	small	2	2	-preparation vacuum -targeted
pg-single	standard	insert-small	d14_sum_plain	writes	small	2	2	-write-ops insert
pg-single	standard	vacuum-small	d17_sum_sql	reads	small	2	3	-preparation vacuum -targeted
pg-single	standard	insert-small	d17_sum_sql	writes	small	2	3	-write-ops insert
pg-single	standard	vacuum-small	d13_recency_sql	reads	small	2	4	-preparation vacuum -targeted
pg-single	standard	insert-small	d13_recency_sql	writes	small	2	4	-write-ops insert
pg-single	standard	vacuum-small	d12_recency_index	reads	small	2	5	-preparation vacuum -targeted
pg-single	standard	insert-small	d12_recency_index	writes	small	2	5	-write-ops insert
pg-single	standard	vacuum-small	d11_copied_key	reads	small	2	6	-preparation vacuum -targeted
pg-single	standard	insert-small	d11_copied_key	writes	small	2	6	-write-ops insert
pg-single	standard	analyze-sum	d15_sum_covering	reads	small	2	1	-preparation analyze -queries q08_total_donated_charity -targeted
pg-single	standard	analyze-sum	d14_sum_plain	reads	small	2	1	-preparation analyze -queries q08_total_donated_charity -targeted
pg-single	standard	vacuum-small	d2_normalized_indexed	reads	small	3	1	-preparation vacuum -targeted
pg-single	standard	insert-small	d2_normalized_indexed	writes	small	3	1	-write-ops insert
pg-single	standard	blended-small	d2_normalized_indexed	arrival	small	3	1	-arrival-rate 500 -duration 15s
pg-single	standard	vacuum-small	d3_flattened_fk	reads	small	3	2	-preparation vacuum -targeted
pg-single	standard	insert-small	d3_flattened_fk	writes	small	3	2	-write-ops insert
pg-single	standard	blended-small	d3_flattened_fk	arrival	small	3	2	-arrival-rate 500 -duration 15s
pg-single	standard	vacuum-small	d11_copied_key	reads	small	3	1	-preparation vacuum -targeted
pg-single	standard	insert-small	d11_copied_key	writes	small	3	1	-write-ops insert
pg-single	standard	vacuum-small	d12_recency_index	reads	small	3	2	-preparation vacuum -targeted
pg-single	standard	insert-small	d12_recency_index	writes	small	3	2	-write-ops insert
pg-single	standard	vacuum-small	d13_recency_sql	reads	small	3	3	-preparation vacuum -targeted
pg-single	standard	insert-small	d13_recency_sql	writes	small	3	3	-write-ops insert
pg-single	standard	vacuum-small	d17_sum_sql	reads	small	3	4	-preparation vacuum -targeted
pg-single	standard	insert-small	d17_sum_sql	writes	small	3	4	-write-ops insert
pg-single	standard	vacuum-small	d14_sum_plain	reads	small	3	5	-preparation vacuum -targeted
pg-single	standard	insert-small	d14_sum_plain	writes	small	3	5	-write-ops insert
pg-single	standard	vacuum-small	d15_sum_covering	reads	small	3	6	-preparation vacuum -targeted
pg-single	standard	insert-small	d15_sum_covering	writes	small	3	6	-write-ops insert
pg-single	standard	analyze-sum	d14_sum_plain	reads	small	3	1	-preparation analyze -queries q08_total_donated_charity -targeted
pg-single	standard	analyze-sum	d15_sum_covering	reads	small	3	1	-preparation analyze -queries q08_total_donated_charity -targeted
pg-single	standard	vacuum-small	d3_flattened_fk	reads	small	4	1	-preparation vacuum -targeted
pg-single	standard	insert-small	d3_flattened_fk	writes	small	4	1	-write-ops insert
pg-single	standard	blended-small	d3_flattened_fk	arrival	small	4	1	-arrival-rate 500 -duration 15s
pg-single	standard	vacuum-small	d2_normalized_indexed	reads	small	4	2	-preparation vacuum -targeted
pg-single	standard	insert-small	d2_normalized_indexed	writes	small	4	2	-write-ops insert
pg-single	standard	blended-small	d2_normalized_indexed	arrival	small	4	2	-arrival-rate 500 -duration 15s
pg-single	standard	vacuum-small	d15_sum_covering	reads	small	4	1	-preparation vacuum -targeted
pg-single	standard	insert-small	d15_sum_covering	writes	small	4	1	-write-ops insert
pg-single	standard	vacuum-small	d14_sum_plain	reads	small	4	2	-preparation vacuum -targeted
pg-single	standard	insert-small	d14_sum_plain	writes	small	4	2	-write-ops insert
pg-single	standard	vacuum-small	d17_sum_sql	reads	small	4	3	-preparation vacuum -targeted
pg-single	standard	insert-small	d17_sum_sql	writes	small	4	3	-write-ops insert
pg-single	standard	vacuum-small	d13_recency_sql	reads	small	4	4	-preparation vacuum -targeted
pg-single	standard	insert-small	d13_recency_sql	writes	small	4	4	-write-ops insert
pg-single	standard	vacuum-small	d12_recency_index	reads	small	4	5	-preparation vacuum -targeted
pg-single	standard	insert-small	d12_recency_index	writes	small	4	5	-write-ops insert
pg-single	standard	vacuum-small	d11_copied_key	reads	small	4	6	-preparation vacuum -targeted
pg-single	standard	insert-small	d11_copied_key	writes	small	4	6	-write-ops insert
pg-single	standard	analyze-sum	d15_sum_covering	reads	small	4	1	-preparation analyze -queries q08_total_donated_charity -targeted
pg-single	standard	analyze-sum	d14_sum_plain	reads	small	4	1	-preparation analyze -queries q08_total_donated_charity -targeted
pg-single	standard	vacuum-small	d2_normalized_indexed	reads	small	5	1	-preparation vacuum -targeted
pg-single	standard	insert-small	d2_normalized_indexed	writes	small	5	1	-write-ops insert
pg-single	standard	blended-small	d2_normalized_indexed	arrival	small	5	1	-arrival-rate 500 -duration 15s
pg-single	standard	vacuum-small	d3_flattened_fk	reads	small	5	2	-preparation vacuum -targeted
pg-single	standard	insert-small	d3_flattened_fk	writes	small	5	2	-write-ops insert
pg-single	standard	blended-small	d3_flattened_fk	arrival	small	5	2	-arrival-rate 500 -duration 15s
pg-single	standard	vacuum-small	d11_copied_key	reads	small	5	1	-preparation vacuum -targeted
pg-single	standard	insert-small	d11_copied_key	writes	small	5	1	-write-ops insert
pg-single	standard	vacuum-small	d12_recency_index	reads	small	5	2	-preparation vacuum -targeted
pg-single	standard	insert-small	d12_recency_index	writes	small	5	2	-write-ops insert
pg-single	standard	vacuum-small	d13_recency_sql	reads	small	5	3	-preparation vacuum -targeted
pg-single	standard	insert-small	d13_recency_sql	writes	small	5	3	-write-ops insert
pg-single	standard	vacuum-small	d17_sum_sql	reads	small	5	4	-preparation vacuum -targeted
pg-single	standard	insert-small	d17_sum_sql	writes	small	5	4	-write-ops insert
pg-single	standard	vacuum-small	d14_sum_plain	reads	small	5	5	-preparation vacuum -targeted
pg-single	standard	insert-small	d14_sum_plain	writes	small	5	5	-write-ops insert
pg-single	standard	vacuum-small	d15_sum_covering	reads	small	5	6	-preparation vacuum -targeted
pg-single	standard	insert-small	d15_sum_covering	writes	small	5	6	-write-ops insert
pg-single	standard	analyze-sum	d14_sum_plain	reads	small	5	1	-preparation analyze -queries q08_total_donated_charity -targeted
pg-single	standard	analyze-sum	d15_sum_covering	reads	small	5	1	-preparation analyze -queries q08_total_donated_charity -targeted
